material_id,formula,src_elem,dst_elem,hetero,distance,gate_layer1,gate_layer2,gate_layer3,gate_final_layer,gate_mean_all_layers
mp-764481,LiMnV(P2O7)2,P,O,True,1.5245178251983613,0.4563557,0.36296678,0.53227216,0.53227216,0.45053157
mp-764481,LiMnV(P2O7)2,P,O,True,1.527242066743067,0.45623526,0.36531016,0.51319057,0.51319057,0.444912
mp-764481,LiMnV(P2O7)2,P,O,True,1.531700897960895,0.45604455,0.36574468,0.5290333,0.5290333,0.4502742
mp-764481,LiMnV(P2O7)2,P,O,True,1.626014636024236,0.4544536,0.37132478,0.48963112,0.48963112,0.4384698
mp-764481,LiMnV(P2O7)2,P,P,False,2.9427705538317652,0.42826205,0.31564927,0.53402287,0.53402287,0.42597806
mp-764481,LiMnV(P2O7)2,P,Mn,True,3.189580436708508,0.4060567,0.348351,0.5456784,0.5456784,0.433362
mp-764481,LiMnV(P2O7)2,P,Mn,True,3.258991111959663,0.40536997,0.35191357,0.54663336,0.54663336,0.43463898
mp-764481,LiMnV(P2O7)2,P,O,True,3.2832280532794056,0.45598072,0.37604842,0.517974,0.517974,0.45000103
mp-764481,LiMnV(P2O7)2,P,V,True,3.3460051868567393,0.41708678,0.34953466,0.56799006,0.56799006,0.4448705
mp-764481,LiMnV(P2O7)2,P,O,True,3.438484186582622,0.45849526,0.36489183,0.5267362,0.5267362,0.4500411
mp-764481,LiMnV(P2O7)2,P,O,True,3.4518594715249744,0.45877454,0.3676672,0.519835,0.519835,0.44875893
mp-764481,LiMnV(P2O7)2,P,O,True,3.5952400516768472,0.4614782,0.36410415,0.5029888,0.5029888,0.44285706
mp-764481,LiMnV(P2O7)2,P,O,True,1.5179330048191129,0.4566585,0.41621152,0.56532794,0.56532794,0.47939932
mp-764481,LiMnV(P2O7)2,P,O,True,1.5320027683283406,0.45603195,0.41279382,0.554105,0.554105,0.47431025
mp-764481,LiMnV(P2O7)2,P,O,True,1.5532594740995471,0.45524606,0.4290586,0.527556,0.527556,0.47062024
mp-764481,LiMnV(P2O7)2,P,O,True,1.6053471778822561,0.45434248,0.4228639,0.5047997,0.5047997,0.4606687
mp-764481,LiMnV(P2O7)2,P,P,False,2.9427705538317657,0.42826205,0.37727985,0.5654091,0.5654091,0.45698366
mp-764481,LiMnV(P2O7)2,P,Li,True,3.035519360891747,0.46756184,0.4176092,0.5326656,0.5326656,0.47261223
mp-764481,LiMnV(P2O7)2,P,Li,True,3.151045387768412,0.46773142,0.42210507,0.5388192,0.5388192,0.47621855
mp-764481,LiMnV(P2O7)2,P,O,True,3.173919054502496,0.45478582,0.42025143,0.5090803,0.5090803,0.46137252
mp-764481,LiMnV(P2O7)2,P,V,True,3.229067628025874,0.41752163,0.37351125,0.578491,0.578491,0.45650795
mp-764481,LiMnV(P2O7)2,P,O,True,3.2377794910429816,0.45543557,0.41769862,0.5582578,0.5582578,0.47713065
mp-764481,LiMnV(P2O7)2,P,V,True,3.302433315826527,0.4172101,0.3750355,0.5783407,0.5783407,0.45686212
mp-764481,LiMnV(P2O7)2,P,Mn,True,3.378780830042065,0.40420938,0.37648955,0.5805382,0.5805382,0.4537457
mp-764481,LiMnV(P2O7)2,P,O,True,1.5208985464855396,0.45652014,0.41493192,0.5490762,0.5490762,0.47350943
mp-764481,LiMnV(P2O7)2,P,O,True,1.5248187635400332,0.45634225,0.42936507,0.5515321,0.5515321,0.4790798
mp-764481,LiMnV(P2O7)2,P,O,True,1.5503857624548978,0.45533985,0.40962717,0.5521247,0.5521247,0.47236386
mp-764481,LiMnV(P2O7)2,P,O,True,1.6127514819827864,0.45434964,0.43039712,0.50432926,0.50432926,0.46302533
mp-764481,LiMnV(P2O7)2,P,P,False,2.9283398158026697,0.42877525,0.39288524,0.50359625,0.50359625,0.44175228
mp-764481,LiMnV(P2O7)2,P,Li,True,3.0610358912637645,0.46723032,0.40911672,0.5266465,0.5266465,0.4676645
mp-764481,LiMnV(P2O7)2,P,O,True,3.1668443468247958,0.4547292,0.4171629,0.5208011,0.5208011,0.4642311
mp-764481,LiMnV(P2O7)2,P,O,True,3.1721308054266855,0.45477104,0.4121219,0.54688734,0.54688734,0.47126007
mp-764481,LiMnV(P2O7)2,P,Mn,True,3.19896587864684,0.40600774,0.37229982,0.5695392,0.5695392,0.44928226
mp-764481,LiMnV(P2O7)2,P,Mn,True,3.2447609206866046,0.4055607,0.37300634,0.5771485,0.5771485,0.45190516
mp-764481,LiMnV(P2O7)2,P,V,True,3.2612231926350486,0.41741264,0.3704526,0.5685884,0.5685884,0.4521512
mp-764481,LiMnV(P2O7)2,P,O,True,3.3240423121852825,0.4565221,0.42755967,0.52199507,0.52199507,0.4686923
mp-764481,LiMnV(P2O7)2,P,O,True,1.4943316192204241,0.4578629,0.3669973,0.50755805,0.50755805,0.4441394
mp-764481,LiMnV(P2O7)2,P,O,True,1.5430375580857139,0.4555979,0.3619146,0.49925137,0.49925137,0.4389213
mp-764481,LiMnV(P2O7)2,P,O,True,1.554559618008225,0.45520496,0.36132443,0.5088418,0.5088418,0.44179043
mp-764481,LiMnV(P2O7)2,P,O,True,1.622383342594318,0.4544134,0.36642924,0.468517,0.468517,0.42978653
mp-764481,LiMnV(P2O7)2,P,P,False,2.9283398158026706,0.42877525,0.3174692,0.5528816,0.5528816,0.43304202
mp-764481,LiMnV(P2O7)2,P,V,True,3.1826991451504307,0.41747302,0.3479746,0.59175617,0.59175617,0.45240125
mp-764481,LiMnV(P2O7)2,P,O,True,3.199674565016532,0.45502394,0.37127984,0.5152589,0.5152589,0.44718757
mp-764481,LiMnV(P2O7)2,P,V,True,3.302995790171756,0.4172075,0.34960377,0.593135,0.593135,0.4533154
mp-764481,LiMnV(P2O7)2,P,Mn,True,3.423474907646288,0.4044503,0.36220354,0.5637491,0.5637491,0.44346762
mp-764481,LiMnV(P2O7)2,P,O,True,3.4765892354195436,0.45930594,0.36090145,0.50757164,0.50757164,0.442593
mp-764481,LiMnV(P2O7)2,P,O,True,3.496050796524896,0.45972794,0.3648307,0.51460475,0.51460475,0.44638777
mp-764481,LiMnV(P2O7)2,P,O,True,3.5831783227228398,0.46133277,0.36075044,0.519079,0.519079,0.44705406
mp-764481,LiMnV(P2O7)2,P,O,True,1.5144320302591345,0.4568259,0.40538877,0.5589341,0.5589341,0.47371626
mp-764481,LiMnV(P2O7)2,P,O,True,1.5328226039400887,0.45599788,0.40217188,0.5481241,0.5481241,0.46876463
mp-764481,LiMnV(P2O7)2,P,O,True,1.5438239980253894,0.4555691,0.41352233,0.5258998,0.5258998,0.46499705
mp-764481,LiMnV(P2O7)2,P,O,True,1.6167443153589802,0.45436853,0.41571438,0.5036098,0.5036098,0.45789757
mp-764481,LiMnV(P2O7)2,P,P,False,2.9413235413272787,0.42831218,0.36347234,0.55270207,0.55270207,0.4481622
mp-764481,LiMnV(P2O7)2,P,Li,True,3.0280447598988838,0.46770784,0.3999133,0.5331764,0.5331764,0.46693254
mp-764481,LiMnV(P2O7)2,P,O,True,3.1615053985363684,0.45468962,0.4041999,0.51755375,0.51755375,0.4588144
mp-764481,LiMnV(P2O7)2,P,V,True,3.2125798553552705,0.41753626,0.36401725,0.5838068,0.5838068,0.4551201
mp-764481,LiMnV(P2O7)2,P,V,True,3.272011832801312,0.4173609,0.36502105,0.57974315,0.57974315,0.45404172
mp-764481,LiMnV(P2O7)2,P,O,True,3.280507576563398,0.45594662,0.40446457,0.5493814,0.5493814,0.46993086
mp-764481,LiMnV(P2O7)2,P,Mn,True,3.391935397137107,0.404234,0.37384802,0.5784961,0.5784961,0.4521927
mp-764481,LiMnV(P2O7)2,P,O,True,3.4304136946019694,0.45833072,0.41776222,0.52378565,0.52378565,0.46662617
mp-764481,LiMnV(P2O7)2,P,O,True,1.5258009647254756,0.45629862,0.38023576,0.5347588,0.5347588,0.45709774
mp-764481,LiMnV(P2O7)2,P,O,True,1.5358700928621054,0.45587376,0.37921575,0.50673425,0.50673425,0.4472746
mp-764481,LiMnV(P2O7)2,P,O,True,1.5375028289797172,0.4558089,0.37672505,0.52217555,0.52217555,0.45156983
mp-764481,LiMnV(P2O7)2,P,O,True,1.6150642304110947,0.45435926,0.380664,0.48260397,0.48260397,0.43920907
mp-764481,LiMnV(P2O7)2,P,P,False,2.9152117394667902,0.4292618,0.32619154,0.52352196,0.52352196,0.42632508
mp-764481,LiMnV(P2O7)2,P,Li,True,2.9770108215287716,0.4692834,0.38336122,0.5062386,0.5062386,0.45296106
mp-764481,LiMnV(P2O7)2,P,Mn,True,3.1721809267697756,0.40610516,0.35933083,0.5592565,0.5592565,0.44156417
mp-764481,LiMnV(P2O7)2,P,O,True,3.211749847469672,0.45514852,0.3853083,0.52701104,0.52701104,0.45582262
mp-764481,LiMnV(P2O7)2,P,Mn,True,3.2701277245038365,0.4052127,0.35440838,0.55340314,0.55340314,0.43767476
mp-764481,LiMnV(P2O7)2,P,O,True,3.4188839786995855,0.4581017,0.37762326,0.5263503,0.5263503,0.45402512
mp-764481,LiMnV(P2O7)2,P,O,True,3.432521834180644,0.4583734,0.3823802,0.521606,0.521606,0.45411983
mp-764481,LiMnV(P2O7)2,P,V,True,3.433888703853364,0.41760045,0.35114753,0.57655776,0.57655776,0.44843522
mp-764481,LiMnV(P2O7)2,P,O,True,1.5073345751868263,0.45717806,0.3862152,0.5118324,0.5118324,0.4517419
mp-764481,LiMnV(P2O7)2,P,O,True,1.5368732427662266,0.4558338,0.38860872,0.5201026,0.5201026,0.45484838
mp-764481,LiMnV(P2O7)2,P,O,True,1.5454901721256586,0.45550892,0.38759968,0.5101574,0.5101574,0.45108867
mp-764481,LiMnV(P2O7)2,P,O,True,1.616771178639714,0.4543687,0.3893181,0.47004735,0.47004735,0.4379114
mp-764481,LiMnV(P2O7)2,P,P,False,2.896406754588148,0.42997062,0.34196487,0.55250615,0.55250615,0.44148055
mp-764481,LiMnV(P2O7)2,P,Li,True,2.9148731573001934,0.47218955,0.39088753,0.49653605,0.49653605,0.45320436
mp-764481,LiMnV(P2O7)2,P,O,True,3.1281703821633386,0.4545237,0.37980703,0.52916366,0.52916366,0.45449814
mp-764481,LiMnV(P2O7)2,P,V,True,3.184401753080866,0.41747975,0.35684037,0.5919349,0.5919349,0.45541835
mp-764481,LiMnV(P2O7)2,P,V,True,3.2994351609212598,0.417224,0.35812217,0.5888536,0.5888536,0.45473325
mp-764481,LiMnV(P2O7)2,P,O,True,3.4452403893109116,0.45863542,0.38279355,0.52617097,0.52617097,0.45586666
mp-764481,LiMnV(P2O7)2,P,O,True,3.4826163873810554,0.45943686,0.38664386,0.51805955,0.51805955,0.45471343
mp-764481,LiMnV(P2O7)2,P,O,True,3.578366711672954,0.46126777,0.38300872,0.532989,0.532989,0.45908847
mp-764481,LiMnV(P2O7)2,O,P,True,1.5307148344711867,0.4236542,0.3368265,0.52482706,0.52482706,0.42843592
mp-764481,LiMnV(P2O7)2,O,Mn,True,1.9898022135189326,0.41734406,0.38042533,0.56401086,0.56401086,0.45392677
mp-764481,LiMnV(P2O7)2,O,O,False,2.5068498100640437,0.43730992,0.4009366,0.44370478,0.44370478,0.4273171
mp-764481,LiMnV(P2O7)2,O,O,False,2.5488206289507707,0.43764317,0.40115243,0.48899657,0.48899657,0.4425974
mp-764481,LiMnV(P2O7)2,O,O,False,2.6000335450859464,0.43844393,0.41330612,0.46523747,0.46523747,0.43899584
mp-764481,LiMnV(P2O7)2,O,O,False,2.6775485773186287,0.43988624,0.40079385,0.49218446,0.49218446,0.44428816
mp-764481,LiMnV(P2O7)2,O,Li,True,2.7960123399034362,0.44745213,0.4556967,0.49292853,0.49292853,0.46535912
mp-764481,LiMnV(P2O7)2,O,O,False,2.8089941997210452,0.43936247,0.3916136,0.5029993,0.5029993,0.44465843
mp-764481,LiMnV(P2O7)2,O,O,False,3.0410842580889224,0.43066558,0.390639,0.51365286,0.51365286,0.44498578
mp-764481,LiMnV(P2O7)2,O,O,False,3.205564492434907,0.43029907,0.39059943,0.5050788,0.5050788,0.44199243
mp-764481,LiMnV(P2O7)2,O,O,False,3.291484388880728,0.43084374,0.39917174,0.5077182,0.5077182,0.44591126
mp-764481,LiMnV(P2O7)2,O,O,False,3.3868075484251663,0.4320088,0.40494078,0.45726633,0.45726633,0.4314053
mp-764481,LiMnV(P2O7)2,O,P,True,1.547904594224664,0.4229129,0.35150722,0.47581682,0.47581682,0.41674566
mp-764481,LiMnV(P2O7)2,O,V,True,1.930256536913874,0.4172327,0.37032658,0.5834026,0.5834026,0.4569873
mp-764481,LiMnV(P2O7)2,O,O,False,2.5033607403818254,0.43729764,0.40791693,0.48257193,0.48257193,0.4425955
mp-764481,LiMnV(P2O7)2,O,O,False,2.5637524637554456,0.43783876,0.40211716,0.43774104,0.43774104,0.425899
mp-764481,LiMnV(P2O7)2,O,O,False,2.59446877316131,0.43834174,0.3901556,0.5035112,0.5035112,0.44400287
mp-764481,LiMnV(P2O7)2,O,O,False,2.663404206781153,0.4396537,0.40447265,0.4811458,0.4811458,0.44175735
mp-764481,LiMnV(P2O7)2,O,O,False,2.738341457462207,0.44037363,0.3929522,0.49539363,0.49539363,0.4429065
mp-764481,LiMnV(P2O7)2,O,O,False,2.777950707947939,0.44004095,0.39072204,0.45577854,0.45577854,0.42884716
mp-764481,LiMnV(P2O7)2,O,O,False,2.8936962811293783,0.43604982,0.3905856,0.44144258,0.44144258,0.42269266
mp-764481,LiMnV(P2O7)2,O,P,True,3.2664223319575116,0.41582775,0.35203433,0.54826546,0.54826546,0.43870917
mp-764481,LiMnV(P2O7)2,O,O,False,3.280845249894707,0.4307618,0.39200956,0.49264085,0.49264085,0.43847075
mp-764481,LiMnV(P2O7)2,O,O,False,3.2903891275078547,0.430835,0.41668004,0.44307235,0.44307235,0.4301958
mp-764481,LiMnV(P2O7)2,O,P,True,1.6168886143619463,0.4213542,0.3330694,0.543272,0.543272,0.4325652
mp-764481,LiMnV(P2O7)2,O,P,True,1.6271771610422692,0.42134348,0.33953398,0.42477387,0.42477387,0.3952171
mp-764481,LiMnV(P2O7)2,O,O,False,2.4577540877473996,0.437352,0.39232144,0.45880538,0.45880538,0.42949295
mp-764481,LiMnV(P2O7)2,O,O,False,2.474178624597095,0.43728763,0.39159876,0.46193376,0.46193376,0.43027338
mp-764481,LiMnV(P2O7)2,O,O,False,2.5273993052037604,0.43743104,0.39740473,0.45277327,0.45277327,0.42920303
mp-764481,LiMnV(P2O7)2,O,O,False,2.536251617891935,0.43750837,0.39796004,0.44311062,0.44311062,0.426193
mp-764481,LiMnV(P2O7)2,O,O,False,2.5543595787459856,0.43771142,0.39432025,0.45865315,0.45865315,0.43022826
mp-764481,LiMnV(P2O7)2,O,O,False,2.5637524637554443,0.43783876,0.39943057,0.4301088,0.4301088,0.42245936
mp-764481,LiMnV(P2O7)2,O,Li,True,3.0823060667146436,0.43701667,0.43636644,0.44229406,0.44229406,0.43855906
mp-764481,LiMnV(P2O7)2,O,O,False,3.1604292376151775,0.4300819,0.38961717,0.47702062,0.47702062,0.4322399
mp-764481,LiMnV(P2O7)2,O,O,False,3.2974549906878123,0.43089285,0.3988945,0.44894207,0.44894207,0.42624316
mp-764481,LiMnV(P2O7)2,O,V,True,3.3510987095238662,0.39953044,0.36260992,0.5859554,0.5859554,0.44936526
mp-764481,LiMnV(P2O7)2,O,P,True,1.491845545518569,0.42568147,0.34551334,0.47992468,0.47992468,0.41703984
mp-764481,LiMnV(P2O7)2,O,Mn,True,2.113146233267357,0.41478905,0.38162524,0.5466538,0.5466538,0.44768938
mp-764481,LiMnV(P2O7)2,O,O,False,2.4741786245970974,0.43728763,0.40833572,0.43501142,0.43501142,0.42687824
mp-764481,LiMnV(P2O7)2,O,O,False,2.524315237034319,0.4374076,0.40492648,0.47887272,0.47887272,0.44040227
mp-764481,LiMnV(P2O7)2,O,O,False,2.594468773161312,0.43834174,0.40651336,0.4666436,0.4666436,0.4371662
mp-764481,LiMnV(P2O7)2,O,O,False,2.743906949004872,0.4403621,0.39734048,0.502859,0.502859,0.44685388
mp-764481,LiMnV(P2O7)2,O,O,False,2.9188567018607023,0.43488422,0.3828487,0.49755368,0.49755368,0.43842888
mp-764481,LiMnV(P2O7)2,O,O,False,3.0730363019152027,0.43021953,0.38129073,0.49352694,0.49352694,0.43501243
mp-764481,LiMnV(P2O7)2,O,O,False,3.0817568389805956,0.4301436,0.39836884,0.48238188,0.48238188,0.43696475
mp-764481,LiMnV(P2O7)2,O,P,True,3.1784455608732816,0.41716215,0.3451346,0.54416054,0.54416054,0.43548575
mp-764481,LiMnV(P2O7)2,O,O,False,3.2055644924349074,0.43029907,0.4046352,0.4650283,0.4650283,0.43332085
mp-764481,LiMnV(P2O7)2,O,O,False,3.331544654764999,0.43122646,0.4136472,0.48377347,0.48377347,0.4428824
mp-764481,LiMnV(P2O7)2,O,P,True,1.527597488292832,0.42380056,0.32716396,0.525829,0.525829,0.42559782
mp-764481,LiMnV(P2O7)2,O,Mn,True,1.9595970986021283,0.41666952,0.37681234,0.560546,0.560546,0.45134258
mp-764481,LiMnV(P2O7)2,O,O,False,2.518295624473628,0.43736714,0.39063498,0.45342815,0.45342815,0.42714342
mp-764481,LiMnV(P2O7)2,O,O,False,2.543181100340084,0.43757915,0.393624,0.49436146,0.49436146,0.44185486
mp-764481,LiMnV(P2O7)2,O,O,False,2.5595473853297253,0.43778002,0.40600908,0.47005075,0.47005075,0.43794665
mp-764481,LiMnV(P2O7)2,O,O,False,2.67754857731863,0.43988624,0.39137936,0.48116648,0.48116648,0.43747735
mp-764481,LiMnV(P2O7)2,O,O,False,2.8371692824936185,0.4384529,0.37829858,0.51174873,0.51174873,0.44283342
mp-764481,LiMnV(P2O7)2,O,O,False,3.00578662223741,0.43149564,0.38151658,0.5197292,0.5197292,0.44424716
mp-764481,LiMnV(P2O7)2,O,O,False,3.0817568389805956,0.4301436,0.37121454,0.512854,0.512854,0.43807068
mp-764481,LiMnV(P2O7)2,O,O,False,3.273511694774851,0.43070894,0.4040633,0.46404323,0.46404323,0.4329385
mp-764481,LiMnV(P2O7)2,O,P,True,3.4237100263946783,0.41436356,0.33865872,0.51626253,0.51626253,0.42309496
mp-764481,LiMnV(P2O7)2,O,Li,True,3.513913686658964,0.44540763,0.44736797,0.5026846,0.5026846,0.46515337
mp-764481,LiMnV(P2O7)2,O,P,True,1.531215527841295,0.423631,0.35319832,0.5556211,0.5556211,0.44415012
mp-764481,LiMnV(P2O7)2,O,Li,True,1.9897207926763019,0.4632817,0.4617586,0.49723512,0.49723512,0.4740918
mp-764481,LiMnV(P2O7)2,O,Mn,True,2.057075024220397,0.41686034,0.39056838,0.54577756,0.54577756,0.45106876
mp-764481,LiMnV(P2O7)2,O,O,False,2.460881472631985,0.4373361,0.44085398,0.43763146,0.43763146,0.4386072
mp-764481,LiMnV(P2O7)2,O,O,False,2.550309835631832,0.437661,0.39940256,0.4849866,0.4849866,0.44068336
mp-764481,LiMnV(P2O7)2,O,O,False,2.596444260921091,0.43837774,0.42131603,0.4999106,0.4999106,0.45320144
mp-764481,LiMnV(P2O7)2,O,O,False,2.702499296022089,0.4402055,0.40594545,0.4967774,0.4967774,0.4476428
mp-764481,LiMnV(P2O7)2,O,O,False,2.83716928249362,0.4384529,0.4240219,0.47772223,0.47772223,0.44673237
mp-764481,LiMnV(P2O7)2,O,O,False,2.8884063318474085,0.4362934,0.41142178,0.49478102,0.49478102,0.4474987
mp-764481,LiMnV(P2O7)2,O,O,False,2.918856701860704,0.43488422,0.39989573,0.49202514,0.49202514,0.44226837
mp-764481,LiMnV(P2O7)2,O,O,False,3.1126389407953177,0.43000698,0.40062943,0.50348854,0.50348854,0.44470832
mp-764481,LiMnV(P2O7)2,O,O,False,3.1927988291439124,0.4302314,0.42269424,0.45310348,0.45310348,0.43534303
mp-764481,LiMnV(P2O7)2,O,P,True,1.5365237483946936,0.4233908,0.35839468,0.5508851,0.5508851,0.44422352
mp-764481,LiMnV(P2O7)2,O,V,True,1.91560593008582,0.4166252,0.38970533,0.5659103,0.5659103,0.45741358
mp-764481,LiMnV(P2O7)2,O,O,False,2.4938790681327787,0.43727633,0.419744,0.49262127,0.49262127,0.44988057
mp-764481,LiMnV(P2O7)2,O,O,False,2.5296807583795693,0.43744957,0.44502112,0.42328075,0.42328075,0.4352505
mp-764481,LiMnV(P2O7)2,O,O,False,2.5503098356318326,0.437661,0.40098536,0.48273486,0.48273486,0.4404604
mp-764481,LiMnV(P2O7)2,O,O,False,2.6361754104558996,0.43914467,0.39291313,0.46978548,0.46978548,0.43394777
mp-764481,LiMnV(P2O7)2,O,O,False,2.723833882013094,0.44035372,0.42775962,0.4464259,0.4464259,0.43817973
mp-764481,LiMnV(P2O7)2,O,O,False,2.7463071030785664,0.44035366,0.41103166,0.4506477,0.4506477,0.434011
mp-764481,LiMnV(P2O7)2,O,O,False,2.8378080588302903,0.43842947,0.4167438,0.463086,0.463086,0.43941975
mp-764481,LiMnV(P2O7)2,O,O,False,3.073036301915204,0.43021953,0.39680868,0.487538,0.487538,0.43818876
mp-764481,LiMnV(P2O7)2,O,O,False,3.083270893483318,0.43013227,0.38895017,0.47156376,0.47156376,0.4302154
mp-764481,LiMnV(P2O7)2,O,P,True,3.1281703821633378,0.41756326,0.36050168,0.47128564,0.47128564,0.41645017
mp-764481,LiMnV(P2O7)2,O,P,True,1.549325627201148,0.422857,0.32152206,0.54396707,0.54396707,0.4294487
mp-764481,LiMnV(P2O7)2,O,Li,True,1.9951633098855956,0.46310443,0.46283168,0.5029198,0.5029198,0.4762853
mp-764481,LiMnV(P2O7)2,O,V,True,2.017754267584165,0.41912353,0.37253493,0.58474684,0.58474684,0.45880175
mp-764481,LiMnV(P2O7)2,O,O,False,2.5269605248069453,0.4374276,0.4202286,0.4381008,0.4381008,0.431919
mp-764481,LiMnV(P2O7)2,O,O,False,2.543395268929938,0.43758154,0.40540442,0.4963237,0.4963237,0.44643655
mp-764481,LiMnV(P2O7)2,O,O,False,2.549850515925249,0.43765545,0.39489514,0.482041,0.482041,0.43819723
mp-764481,LiMnV(P2O7)2,O,O,False,2.6087607947061757,0.43860888,0.39933336,0.4539249,0.4539249,0.43062237
mp-764481,LiMnV(P2O7)2,O,O,False,2.723833882013094,0.44035372,0.3994965,0.4867311,0.4867311,0.44219375
mp-764481,LiMnV(P2O7)2,O,O,False,2.772069127504302,0.44012803,0.39604235,0.45944083,0.45944083,0.43187037
mp-764481,LiMnV(P2O7)2,O,O,False,2.8554755840696235,0.4377392,0.38486046,0.48468864,0.48468864,0.43576276
mp-764481,LiMnV(P2O7)2,O,O,False,3.192798829143913,0.4302314,0.39542297,0.4954507,0.4954507,0.44036838
mp-764481,LiMnV(P2O7)2,O,O,False,3.249128308356416,0.43054932,0.40053195,0.4996943,0.4996943,0.44359183
mp-764481,LiMnV(P2O7)2,O,P,True,1.5466095335155787,0.4229646,0.35308936,0.4773956,0.4773956,0.41781652
mp-764481,LiMnV(P2O7)2,O,V,True,1.8968639818537778,0.4157769,0.3669165,0.5816679,0.5816679,0.4547871
mp-764481,LiMnV(P2O7)2,O,O,False,2.5033607403818277,0.43729764,0.4099812,0.46989006,0.46989006,0.4390563
mp-764481,LiMnV(P2O7)2,O,O,False,2.524315237034318,0.4374076,0.3916642,0.50247926,0.50247926,0.44385037
mp-764481,LiMnV(P2O7)2,O,O,False,2.5362516178919376,0.43750837,0.40352648,0.43805635,0.43805635,0.42636374
mp-764481,LiMnV(P2O7)2,O,O,False,2.6722091703859574,0.43980202,0.39185137,0.4808448,0.4808448,0.43749937
mp-764481,LiMnV(P2O7)2,O,O,False,2.7164684577028666,0.4403176,0.38320237,0.487845,0.487845,0.43712163
mp-764481,LiMnV(P2O7)2,O,O,False,2.8407052926266716,0.43832168,0.3874087,0.4970061,0.4970061,0.44091216
mp-764481,LiMnV(P2O7)2,O,O,False,2.8953061688301123,0.43597534,0.3906069,0.44154164,0.44154164,0.42270795
mp-764481,LiMnV(P2O7)2,O,O,False,3.3242110313656603,0.43114614,0.41807705,0.43859348,0.43859348,0.4292722
mp-764481,LiMnV(P2O7)2,O,P,True,3.448022469753177,0.41461092,0.3557557,0.55103296,0.55103296,0.44046652
mp-764481,LiMnV(P2O7)2,O,O,False,3.4731865359915775,0.43386474,0.40440625,0.5119168,0.5119168,0.4500626
mp-764481,LiMnV(P2O7)2,O,P,True,1.5375860515064834,0.42334402,0.33695185,0.5340384,0.5340384,0.43144476
mp-764481,LiMnV(P2O7)2,O,V,True,2.012021471232542,0.41911405,0.3741896,0.5908813,0.5908813,0.46139494
mp-764481,LiMnV(P2O7)2,O,Li,True,2.1707644991911335,0.45275337,0.46273568,0.4993639,0.4993639,0.47161767
mp-764481,LiMnV(P2O7)2,O,O,False,2.485885826787965,0.43727198,0.43015656,0.44119868,0.44119868,0.43620908
mp-764481,LiMnV(P2O7)2,O,O,False,2.5049117111241292,0.4373028,0.41956538,0.47176272,0.47176272,0.44287696
mp-764481,LiMnV(P2O7)2,O,O,False,2.518295624473628,0.43736714,0.41976464,0.4746276,0.4746276,0.4439198
mp-764481,LiMnV(P2O7)2,O,O,False,2.614679789546107,0.43872327,0.41872507,0.4587624,0.4587624,0.43873692
mp-764481,LiMnV(P2O7)2,O,O,False,2.763084547596058,0.44023538,0.39638698,0.48112506,0.48112506,0.43924913
mp-764481,LiMnV(P2O7)2,O,O,False,2.8953061688301127,0.43597534,0.40346462,0.46811217,0.46811217,0.4358507
mp-764481,LiMnV(P2O7)2,O,O,False,2.915698436430101,0.43502975,0.39398837,0.47008663,0.47008663,0.4330349
mp-764481,LiMnV(P2O7)2,O,O,False,3.0232669163235815,0.43103907,0.39723498,0.49727967,0.49727967,0.44185123
mp-764481,LiMnV(P2O7)2,O,P,True,3.1739190545024965,0.41720787,0.34230024,0.55654037,0.55654037,0.43868282
mp-764481,LiMnV(P2O7)2,O,P,True,1.6167711786397134,0.42135465,0.32443357,0.4257031,0.4257031,0.39049712
mp-764481,LiMnV(P2O7)2,O,P,True,1.628268910865812,0.42134583,0.3337461,0.5291413,0.5291413,0.42807773
mp-764481,LiMnV(P2O7)2,O,O,False,2.4608814726319856,0.4373361,0.38738224,0.48035234,0.48035234,0.43502355
mp-764481,LiMnV(P2O7)2,O,O,False,2.4894768160329805,0.4372724,0.37919474,0.45155102,0.45155102,0.42267275
mp-764481,LiMnV(P2O7)2,O,O,False,2.5296807583795697,0.43744957,0.39389354,0.4735313,0.4735313,0.43495813
mp-764481,LiMnV(P2O7)2,O,O,False,2.5316568834862716,0.43746638,0.3876696,0.46115792,0.46115792,0.4287646
mp-764481,LiMnV(P2O7)2,O,O,False,2.5605914905875506,0.43779433,0.38537833,0.48136336,0.48136336,0.43484536
mp-764481,LiMnV(P2O7)2,O,O,False,2.5805590986438345,0.43809947,0.38049135,0.45007277,0.45007277,0.4228879
mp-764481,LiMnV(P2O7)2,O,Li,True,3.0930492303147656,0.43695605,0.44257605,0.4562359,0.4562359,0.445256
mp-764481,LiMnV(P2O7)2,O,O,False,3.1643976463417345,0.43009764,0.3851971,0.49800426,0.49800426,0.4377663
mp-764481,LiMnV(P2O7)2,O,O,False,3.3237509235375753,0.43114132,0.38891742,0.46981308,0.46981308,0.42995727
mp-764481,LiMnV(P2O7)2,O,V,True,3.365728039460679,0.39931643,0.3585469,0.59957707,0.59957707,0.45248017
mp-764481,LiMnV(P2O7)2,O,P,True,1.6153608872531051,0.4213609,0.31678367,0.4977194,0.4977194,0.41195464
mp-764481,LiMnV(P2O7)2,O,P,True,1.6157617085311855,0.421359,0.3183192,0.49823332,0.49823332,0.41263714
mp-764481,LiMnV(P2O7)2,O,O,False,2.485885826787966,0.43727198,0.3786287,0.42663592,0.42663592,0.41417885
